PMCID,pair_id,isFraud,first_order_coherence,second_order_coherence,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,entropy,perplexity,per_word_perplexity,pos_prop_ADJ,pos_prop_ADP,pos_prop_ADV,pos_prop_AUX,pos_prop_CCONJ,pos_prop_DET,pos_prop_INTJ,pos_prop_NOUN,pos_prop_NUM,pos_prop_PART,pos_prop_PRON,pos_prop_PROPN,pos_prop_PUNCT,pos_prop_SCONJ,pos_prop_SYM,pos_prop_VERB,pos_prop_X,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,segmented_ttr,mltd,hdd,modal_verb_rate,passive_voice_rate,negation_rate,first_person_singular_rate,first_person_plural_rate,number_rate,n_acronym_mentions,n_unique_acronyms,n_defined_acronyms,acronym_density,ratio_defined_acronyms,n_citations,citation_density,polarity,subjectivity,n_words
PMC4311573,173,False,0.6536680090380466,0.6121861421399646,30.755879229972408,15.292765404389195,16.89277337470724,19.303410834868014,18.998533034069983,17.620429711479435,64.67964433701658,9.984375,3.622207952896522,1.3535479085192703,0.3624104404383502,0.054419696751857,5.881522406384285,5.0,3.4802903628107527,25.453125,23.0,13.194375799346288,1.7759361571516268,1.0,1.0966819473542722,3258,1119,0.3434622467771639,19742,128,93.3695793144856,3.5472604265128463e+40,9.244879923150496e+36,0.1282251759186864,0.0977326035965598,0.0237164451394318,0.0377899400573364,0.0461297888975762,0.0456085483450612,0.0005212405525149,0.2973677352097993,0.0317956737034141,0.0143341151941621,0.0099035704977847,0.0273651290070367,0.1467292155329684,0.0091217096690122,0.0007818608287724,0.0805316653635652,0.0023455824863174,True,1053.0,0.8196507688298149,5.145165493875424,3837.0,0.0009208103130755,0.0,0.0,0.0,0.0,0.0,0.0745917700849118,0.0398867842368822,0.0158502068364903,0.0119311996516438,0.0060962333986501,0.0060962333986501,0.0076202917483126,0.0052253429131286,0.0023514043109079,0.0317956737034141,0.8267933935805547,103.27608745422164,0.8970564029381523,7.261410788381743,0.5625,4.149377593360996,0.0,5.878284923928077,35.61549100968188,146,72,2,50.48409405255878,0.0277777777777777,59,20.401106500691565,0.0782326324469181,0.4127246444032159,2892
PMC8725341,174,False,0.7013104831756547,0.667686291827875,26.46983221476512,17.225748926431645,18.043735915192787,21.175180642341022,21.660750597855436,17.791946308724828,72.88575175499498,12.96551724137931,3.700957356486593,0.9743281685457832,0.3539865193253131,0.0479906999622959,5.87621178225205,5.0,3.4456958156344224,30.82758620689655,27.0,16.149592996224946,1.7621178225205072,1.0,1.0988148945777412,2682,803,0.2994034302759135,16167,87,72.66580779253255,3.617090269680928e+31,1.1709583262159044e+28,0.1052120427322758,0.1314341210747814,0.0210424085464551,0.0404661702816445,0.0369051472968598,0.0686306247976691,0.0,0.3185496924571058,0.0372288766591129,0.0100356102298478,0.0129491744901262,0.0077695046940757,0.1275493687277436,0.0080932340563289,0.0,0.072515377144707,0.0016186468112657,True,1015.0,0.8277759792813209,5.233732599546779,3089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0781075771252588,0.0413104656719588,0.0151861094886635,0.0080709393086603,0.0038230765146285,0.0,0.0220888865289651,0.0118940158232889,0.0023894228216428,0.0369051472968598,0.8082491454614508,85.94976455857395,0.864786185539329,6.748207507380852,0.4022988505747126,2.9523407844791225,0.0,8.435259384226065,45.55040067482075,132,25,3,55.67271193589203,0.12,44,18.557570645297343,0.0824766020364611,0.4422894183281504,2371
PMC7781047,175,False,0.7186968379160937,0.6873710769272986,37.83684753009095,14.149213278143892,16.254835142202733,18.436087359076307,17.93016774685475,16.648992974238876,60.37593268340504,8.825581395348838,3.5376122747864285,0.9082623863297352,0.3669207058692857,0.0552697671594681,5.721311475409836,5.0,3.378342673086968,24.82558139534884,22.0,13.279807945922416,1.6997658079625293,1.0,1.0393994579613248,2135,661,0.3096018735362997,12609,86,64.24559767805295,7.970921978383984e+27,3.1518078206342366e+24,0.1178331356267299,0.1134835903519177,0.033214709371293,0.0438908659549228,0.0403321470937129,0.0660340055357849,0.0,0.2902332937920127,0.0498220640569395,0.0106761565836298,0.0102807433768287,0.0173981810992487,0.1379992091735864,0.0071174377224199,0.0003954132068011,0.0589165678133649,0.0023724792408066,True,788.0,0.7868722815342032,4.98576512455516,2529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1091711956521739,0.0476222826086956,0.0300271739130434,0.0140625,0.0,0.0,0.0415760869565217,0.0171195652173913,0.0090353260869565,0.0158165282720442,0.7872387344199425,73.1260999105358,0.8436309629733454,7.212776919113859,0.3837209302325581,2.575991756826378,0.0,8.758371973209686,61.82380216383308,36,13,1,18.54714064914992,0.0769230769230769,39,20.09273570324575,0.0860428913192071,0.4344919685577581,1941
PMC7772955,176,False,0.718654930693646,0.6947904778965588,30.5914798206278,16.90663250053385,18.0291,21.28439034806748,23.79752722613709,19.84789237668161,66.89878283151826,11.16326530612245,3.7519201245080738,1.6633254700466178,0.3779674549326454,0.0683509110340443,6.220585095024557,5.0,5.632058256474443,31.857142857142858,25.0,32.285082168274634,1.7010463378176384,1.0,1.0392124920636054,4683,1152,0.2459961563100576,30155,147,148.03617803639926,1.955668511848281e+64,3.4267890517755056e+60,0.1019800245312773,0.0991764499737164,0.0194497984930786,0.0353951287892062,0.0359207990187489,0.0753460662344489,0.0,0.3003329244787103,0.048887331347468,0.0164710005256702,0.0112142982302435,0.0264587348869809,0.1577010688628,0.0087611704923777,0.0,0.0616786402663395,0.0012265638689328,False,1736.0,0.7872787804450675,5.28386192395304,5707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1814637245841035,0.1255776340110905,0.0886379390018484,0.0655325785582255,0.0418207024029574,0.0263112292051756,0.0103974121996303,0.0153650646950092,0.0187153419593345,0.0975994392850884,0.75797583081571,51.33075851739426,0.8492807275427185,5.939123979213066,0.4693877551020408,1.7322444939371442,2.7220984904726557,8.413758970551845,44.79089334323187,492,95,13,121.75204157386786,0.1368421052631579,65,16.085127443702056,0.0813786213786213,0.4664191948402473,4041
PMC7871733,177,False,0.7018925865491231,0.6644258188600299,36.50733752261729,14.41288674806157,15.614894129382492,17.65646133198581,17.64754576425905,16.114529914529918,63.24043012154901,9.578512396694215,3.4205981664839817,0.9222877067455304,0.3714438042660247,0.0562441354013951,5.627876397107166,5.0,3.3470504782351997,25.1404958677686,23.0,10.486753379780131,1.7117028270874424,1.0,1.0534941360037289,3042,941,0.309335963182117,17526,121,85.6293739378206,1.5429952532145097e+37,4.476342481040063e+33,0.1116913257905425,0.1180736872642877,0.0371337394836089,0.0438062082970699,0.0319118073687264,0.0870322019147084,0.0002901073397156,0.2605163910646939,0.0298810559907165,0.0174064403829416,0.0136350449666376,0.017986655062373,0.114012184508268,0.0130548302872062,0.0,0.0963156367856106,0.0072526834928923,True,1250.0,0.8520452567449956,5.084421235857267,3447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0668743307699795,0.0403971575975859,0.0219994159447094,0.0184950842013043,0.0124598461987734,0.0054511827119633,0.0029202764528375,0.0050618125182517,0.003504331743405,0.0214679431389614,0.8068359505512863,87.22886145951078,0.8680876015135877,4.2328042328042335,0.5289256198347108,2.8218694885361555,0.0,1.4109347442680775,37.38977072310406,96,15,3,33.86243386243387,0.2,45,15.873015873015872,0.1032414352888491,0.4673586542767576,2835
PMC7777148,178,False,0.700602004831692,0.6850961526234944,42.470948182179285,13.12594196164252,14.948237522497184,16.66899399680729,16.480472648374793,15.708596631916595,59.03415299522592,8.327102803738319,3.289653346462585,0.8907008282424665,0.3647340882947631,0.0613372675482322,5.57457898957498,5.0,3.1759185796166234,23.30841121495327,22.0,12.091868910033895,1.6631916599839616,1.0,1.0232033355657133,2494,736,0.2951082598235766,14267,107,80.33512945193357,7.746462520058776e+34,2.7104487473963526e+31,0.0937718684394681,0.1007697690692792,0.0276417074877536,0.0461861441567529,0.0465360391882435,0.0923722883135059,0.0,0.2956613016095171,0.0279916025192442,0.0223932820153953,0.0206438068579426,0.013296011196641,0.1245626312106368,0.0055983205038488,0.0003498950314905,0.079776067179846,0.0024492652204338,True,1018.0,0.8421973407977607,4.991952414275717,2858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1462030232419191,0.0949991037820398,0.058672402461612,0.0321443508394574,0.0290374619107366,0.0194778036685188,0.0089621796020792,0.012487303578897,0.0071697436816633,0.0255423372988103,0.7618486707566462,61.92636340857959,0.8461807669465533,10.715816545220749,0.3364485981308411,5.143591941705958,0.0,4.286326618088299,40.291470210030006,38,6,3,16.288041148735534,0.5,24,10.287183883411917,0.0781080229294515,0.4048877130195809,2333
PMC7780893,179,False,0.6972801423072815,0.6660093896918826,41.08753773130124,13.439056542358356,15.133810139963998,16.94088494991821,16.36417942917887,15.28732417811069,57.749632266597445,8.07920792079208,3.351317773394661,0.9623561995900956,0.355829231756454,0.0562153324214059,5.498543487307532,5.0,3.779434070098707,23.792079207920796,21.0,12.256593967203711,1.6737411568872242,1.0,1.1121492778532651,2403,678,0.282147315855181,13654,101,77.78327250610468,6.037345552597502e+33,2.1228359889583345e+30,0.0780590717299578,0.1191983122362869,0.0242616033755274,0.0421940928270042,0.040436005625879,0.0650492264416315,0.0,0.3386075949367088,0.0239099859353023,0.0144163150492264,0.0144163150492264,0.0123066104078762,0.1497890295358649,0.0077355836849507,0.0,0.0675105485232067,0.0021097046413502,True,935.0,0.8210267229254571,4.80098452883263,2844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1136533665835411,0.0775561097256857,0.0447630922693266,0.0219451371571072,0.0057356608478802,0.0,0.027930174563591,0.0158977556109725,0.013715710723192,0.0256680731364275,0.7751486830926083,68.65714089551027,0.838612072191292,6.0606060606060606,0.5148514851485149,1.8648018648018647,0.0,12.12121212121212,32.16783216783217,162,52,2,75.52447552447552,0.0384615384615384,25,11.655011655011656,0.0695278864970645,0.4380878995433791,2145
PMC7771202,180,False,0.7186961840323316,0.6996391491323221,35.53174263674617,14.938791101760952,17.018582999156987,19.536527972572856,18.648969144460036,16.454396135265707,63.66619915848527,9.870967741935484,3.475470980018809,1.0237893646467904,0.3699451956699846,0.0592153914236938,5.673913043478261,5.0,3.231871872336812,26.70967741935484,22.0,14.7094298224776,1.7044082125603863,1.0,1.0764294563162546,3312,970,0.2928743961352657,19382,124,102.54728383266838,3.4333612614261902e+44,8.798978117442824e+40,0.1163505894413121,0.1099436186570989,0.0246027678113787,0.0425422860071758,0.0461301896463352,0.066888774987186,0.0,0.3077908764736032,0.0356227575602255,0.0125576627370579,0.0082009226037929,0.0171706817016914,0.1445412608918503,0.0056381342901076,0.0,0.0589441312147616,0.0030753459764223,False,1245.0,0.8118913377754997,4.967196309584828,3902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1559191954834156,0.1205451658433309,0.0723359209597741,0.0497088920254057,0.042122441778405,0.0336097388849682,0.0116884262526464,0.0253616796047988,0.0172018348623853,0.0161455663762173,0.7883052405761569,78.5348992845766,0.8457862970225842,5.494505494505495,0.3709677419354839,2.585649644473174,0.0,1.9392372333548804,44.92566257272139,20,9,4,6.464124111182934,0.4444444444444444,64,20.685197155785392,0.0814323543730839,0.3564923222673982,3094
PMC7768796,181,False,0.7101864094319551,0.6818608346215466,32.30258733624456,15.619797470260504,17.192606028382283,19.826226687030783,23.45645460021081,21.91389893948846,64.69345193279841,10.241379310344827,3.550734182137427,1.0222345205985084,0.3682328653963928,0.0564572028771895,6.596069868995633,5.0,54.78589276163566,27.63793103448276,22.5,15.922439463788278,1.7314410480349345,1.0,1.0596334572588686,3206,976,0.3044291952588895,21687,116,94.04684947172714,6.982770459304936e+40,1.864060453631857e+37,0.1030432461292044,0.1161238654564869,0.0285638013881473,0.0469834490122797,0.0296316070475173,0.0744794447410571,0.0005339028296849,0.2744260544580886,0.0416444207154297,0.0202883075280299,0.0144153764014949,0.0224239188467698,0.1297383876134543,0.0109450080085424,0.0010678056593699,0.0758142018152696,0.0098772023491724,True,1280.0,0.8117992525360385,5.789375333689269,3746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061909167705861,0.0304517478579186,0.0177400539040186,0.0083671909569974,0.0057122169033348,0.0057122169033348,0.0115048875658715,0.0048272255521139,0.0122289713986886,0.0170848905499199,0.8172378840671524,95.5933077573396,0.870060485687894,7.817811012916384,0.4396551724137931,6.45819170632223,0.0,6.45819170632223,58.803535010197145,84,9,0,28.552005438477224,0.0,41,13.936097892590077,0.085503001799298,0.4268474872178576,2942
PMC7784594,182,False,0.6579016382495563,0.6255615500091505,38.927150667514326,13.835156035883308,15.017349035243452,16.83523345341527,16.282397372324645,14.966741880341877,59.1137246591792,8.446280991735538,3.609095837560428,1.049013333136424,0.351388718948284,0.0542726905867357,5.44068376068376,5.0,3.35128288396679,24.173553719008265,22.0,10.812204373028614,1.6947008547008546,1.0,1.0845248458570789,2925,916,0.3131623931623931,16459,121,88.75240072780042,3.504918241711729e+38,1.0103540621826834e+35,0.0663015278178149,0.1063707120207552,0.0193139233208417,0.0380513116171807,0.0397809166906889,0.056212164889017,0.0,0.3341020466993369,0.0415105217641971,0.0092245603920438,0.005477082732776,0.0276736811761314,0.1545113865667339,0.0103776304410492,0.0,0.0856154511386566,0.005477082732776,True,994.0,0.7987892764485442,4.744594984145287,3469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124314536989136,0.0724780134505949,0.0409725814795654,0.0210553543714433,0.0147439213657527,0.0080703569580962,0.0080186239006725,0.0027935851008794,0.0036213140196585,0.0230614009801095,0.8091307371349096,90.04115986200718,0.868871015390719,5.158730158730159,0.5454545454545454,3.1746031746031744,0.0,2.7777777777777777,55.95238095238096,146,57,2,57.93650793650794,0.0350877192982456,36,14.285714285714285,0.0155079908675799,0.4454355461889708,2520
PMC7781046,183,False,0.6311727375895889,0.6004408288747072,39.02719246602629,14.493074233101677,15.965350392787665,18.26483112744013,18.127726749590543,15.705517241379315,62.49510867159488,9.573170731707316,3.4928357877157588,1.6301574447144642,0.3666612593131956,0.0644289178513151,5.545372050816697,5.0,3.4951653668221474,26.87804878048781,22.0,22.59202872799167,1.661070780399274,1.0,1.0504125611059472,2204,813,0.3688747731397459,12599,82,65.51039568825831,2.823601179942744e+28,1.0939950329107882e+25,0.1119721038357225,0.1080976365749709,0.0247965904688105,0.0538550949244478,0.0360325455249903,0.0740023246803564,0.0,0.2630763270050368,0.0430065865943432,0.0139480821387059,0.0139480821387059,0.0337078651685393,0.1449050755521115,0.0065865943432778,0.0,0.0662533901588531,0.0058117008911274,True,890.0,0.81170089112747,4.881441301821,2581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0537285153606712,0.0377588306942752,0.0305860062254702,0.0261199079713087,0.0174583840844498,0.0174583840844498,0.0117742590336987,0.0036540803897685,0.004060089321965,0.025958930647036,0.8138004640371229,95.18915108280828,0.8774076996335639,12.512512512512512,0.524390243902439,2.5025025025025025,4.504504504504505,3.503503503503504,40.54054054054054,101,28,5,50.55055055055055,0.1785714285714285,16,8.008008008008009,0.028070758217817,0.4292118556824439,1998
PMC7784592,184,False,0.6703251830293137,0.6313023012058407,34.60219654127354,14.314067831031682,16.110316974329308,18.193844904080485,17.426863400612383,16.682014622258325,60.22872273948634,8.653846153846153,3.435928795041145,1.1905022796119424,0.3555742014293391,0.0637894009161955,5.736799350121852,5.0,3.849812785117543,23.673076923076923,19.0,13.833100150122302,1.7518277822908204,1.0,1.1299351136593183,2462,826,0.3354995938261575,14620,104,76.37597572460334,1.4779672379418187e+33,4.996508579925013e+29,0.0889114266396213,0.0983772819472616,0.0169033130493576,0.0476673427991886,0.0382014874915483,0.0605138607167004,0.0006761325219743,0.3008789722785666,0.0412440838404327,0.0152129817444219,0.0070993914807302,0.041920216362407,0.162947937795808,0.0033806626098715,0.0,0.0743745774171737,0.0016903313049357,True,864.0,0.7941176470588235,4.942528735632184,2958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0905947846469381,0.0475827717550542,0.0305889246996777,0.0173454438910049,0.0173454438910049,0.0120714913565777,0.0093759156167594,0.0020509815411661,0.0008789920890711,0.0311020960108181,0.786000828843763,76.36081239261918,0.8561777661619383,3.605227579990987,0.625,3.154574132492113,0.4506534474988733,3.154574132492113,42.812077512392975,191,53,4,86.07480847228481,0.0754716981132075,43,19.378098242451557,0.060844768439108,0.4665494568324755,2219
PMC7777151,185,False,0.682817967100577,0.6521616955415919,5.142871499054138,20.972880850056324,20.71608188694956,24.745467633813803,27.449437409270168,23.165691531722853,76.35796162501764,14.396396396396396,3.819632928345936,2.556221792340459,0.3658043427929178,0.048537639649075,6.775152641359171,5.0,5.301390351296292,33.93693693693694,22.0,60.10310649573335,1.9769046986992305,1.0,1.3725851888148792,3767,1106,0.2936023360764534,26118,111,103.2978200084985,7.272324046705714e+44,1.666817338231885e+41,0.1274352509741003,0.1425624570249828,0.0144396057758423,0.0348384139353655,0.0341508136603254,0.0495072198028879,0.0,0.3268393307357323,0.0222324088929635,0.0185652074260829,0.0116892046756818,0.0240660096264038,0.1278936511574604,0.0055008022003208,0.0,0.0515700206280082,0.0087096034838413,False,1378.0,0.8411643364657346,5.986247994499198,4363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214965166130761,0.1675040192926045,0.1268421757770632,0.0983721864951768,0.0771369239013933,0.0546623794212218,0.007636655948553,0.0204983922829582,0.0107851018220793,0.0719688287875315,0.7231952662721893,45.15424866871095,0.8737494664823651,5.761067313523347,0.4684684684684684,4.851425106124925,0.0,7.277137659187386,30.32140691328077,63,20,3,19.10248635536689,0.15,32,9.70285021224985,-0.0035480552780552,0.3981137728937727,3298
PMC6944037,186,False,0.7071242381616966,0.6732985426982244,34.929737869019334,15.857911435357996,16.51424363015952,19.330912792670517,19.13273159144893,15.08380047505938,63.59704784526637,10.081632653061224,4.00877905735565,1.4596860459527732,0.3507318141936322,0.0452138725295597,5.4197488971835766,4.0,3.5619378089646325,30.071428571428573,27.0,15.95545457241018,1.67119104173736,1.0,1.10990605707368,2947,869,0.2948761452324397,16615,98,95.92544785137515,4.569752466773277e+41,1.272911550633225e+38,0.0623955431754874,0.098050139275766,0.0186629526462395,0.0409470752089136,0.0401114206128133,0.0596100278551532,0.0,0.3052924791086351,0.0534818941504178,0.009192200557103,0.0094707520891364,0.0364902506963788,0.173259052924791,0.0139275766016713,0.0027855153203342,0.075208913649025,0.0011142061281337,True,1044.0,0.7654596100278551,4.628133704735376,3590.0,0.002714625042416,0.0,0.0,0.0,0.0,0.0,0.1485884101040119,0.0929958497719936,0.068196956499462,0.0591791771276323,0.0439104370548752,0.0384792744786596,0.0180355587436593,0.0067633345288722,0.0056361121073935,0.045125348189415,0.7824292615596964,69.47859075507851,0.8595795377193435,9.108910891089108,0.5510204081632653,1.188118811881188,0.0,5.544554455445544,71.68316831683168,275,52,2,108.91089108910892,0.0384615384615384,56,22.178217821782177,0.0890326278659612,0.4089523809523808,2525
PMC6946045,187,False,0.6764998876024038,0.6440136519473368,40.9322704808593,13.543179290966702,15.643078518924067,17.605910603614916,15.955832984595766,14.587455012853464,58.79626751160798,8.364341085271318,3.3459705948069827,1.0835465145187255,0.3695771467142562,0.0502579017680722,5.376606683804627,4.0,3.223398995130176,24.124031007751935,22.0,12.870859913532088,1.6715938303341902,1.0,1.0102891131233729,3112,1029,0.3306555269922879,17325,129,99.20935612711108,1.2192027095736582e+43,3.290695572398538e+39,0.1071524966261808,0.1017543859649122,0.0194331983805668,0.0512820512820512,0.0345479082321187,0.0842105263157894,0.0,0.2753036437246963,0.044804318488529,0.0134952766531713,0.0107962213225371,0.0229419703103913,0.151417004048583,0.0059379217273954,0.0002699055330634,0.0672064777327935,0.0094466936572199,True,1221.0,0.7919028340080971,4.676113360323886,3705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0293007986672546,0.0100935861629673,0.0043118232152481,0.0043118232152481,0.0043118232152481,0.0,0.0107795580381204,0.0070557107158606,0.001616933705718,0.0215924426450742,0.7951877244531506,75.16219234680818,0.8623932959426731,8.471584892340275,0.4728682170542636,4.941757853865161,0.0,6.000705965407695,55.4182845040593,103,31,1,36.35721849629368,0.032258064516129,35,12.3543946346629,0.0226636225266362,0.465881337079967,2833
PMC6324864,188,False,0.6710493709101821,0.6103186410207014,48.74356011354271,11.900037644090393,14.230245503619766,15.656641129729676,15.154673259469526,14.85344239945466,55.29702204722808,7.313432835820896,3.146404584303292,0.7396897163302022,0.3583790415193372,0.0383732896944436,5.443081117927743,5.0,3.327602156205621,21.895522388059703,18.0,11.686367013783286,1.6059986366734833,1.0,0.9915344508094373,1467,579,0.3946830265848671,8214,67,44.97760327867576,3.416055462156765e+19,2.014183645139602e+16,0.0784198113207547,0.1185141509433962,0.0170990566037735,0.0589622641509434,0.0324292452830188,0.0672169811320754,0.0,0.2977594339622642,0.0306603773584905,0.0112028301886792,0.0153301886792452,0.0336084905660377,0.1314858490566037,0.0129716981132075,0.0,0.0825471698113207,0.0117924528301886,True,573.0,0.8319575471698113,4.84316037735849,1696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1070541994207695,0.0716797683078196,0.0318576748034753,0.0227554820024824,0.010757136946628,0.0,0.0206868018204385,0.0113777410012412,0.0091021928009929,0.0224056603773584,0.7730606488011283,70.1186712376478,0.8406417111101323,4.633204633204633,0.7014925373134329,2.3166023166023164,0.0,4.633204633204633,37.83783783783784,118,31,0,91.11969111969113,0.0,31,23.93822393822394,0.0953863108436279,0.4021542075810368,1295
PMC6944189,189,False,0.7152044088609757,0.695173813925161,43.72481518793029,13.970065481758656,15.143640949648024,17.41873305989302,16.96848180662493,13.947483629560336,59.14552301455949,8.698717948717949,3.550824625768591,1.0552949262680695,0.3593843450264694,0.0545269581371434,5.242750233863424,5.0,3.1221628938819093,27.41025641025641,23.5,23.363041105083976,1.599158091674462,1.0,0.9793180471610484,4276,890,0.2081384471468662,22998,156,129.594486235146,1.9150065202927985e+56,3.943588386105434e+52,0.0827841845140033,0.0961696869851729,0.0230642504118616,0.043657331136738,0.0479818780889621,0.0901976935749588,0.0,0.3447281713344316,0.0308896210873146,0.0127677100494233,0.0125617792421746,0.0123558484349258,0.1151153212520593,0.0088550247116968,0.0,0.0698105436573311,0.0090609555189456,False,1629.0,0.8463756177924218,4.735996705107084,4856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2322568807339449,0.1579816513761467,0.1141284403669724,0.0859082568807339,0.071045871559633,0.0650642201834862,0.0473394495412844,0.0099816513761467,0.0104954128440366,0.0109143327841845,0.7350745209368347,53.96316121063545,0.8114028722062823,8.342022940563087,0.4358974358974359,5.735140771637122,0.0,7.038581856100104,40.92805005213764,227,40,3,59.1762252346194,0.075,38,9.906152241918663,0.1340491555769333,0.4857654588210144,3836
PMC5757895,190,False,0.6736659235995391,0.6440062435964743,40.38140209508461,12.486590115498256,14.87296607308112,16.46611411687963,14.762113934614938,15.658893557422967,56.81654579640075,7.287671232876712,3.1089018041803893,0.7817212534047895,0.3679458641443666,0.0552751683464188,5.60749299719888,5.0,3.208062740045557,19.56164383561644,17.0,10.437664019047403,1.732843137254902,1.0,1.0312279729801863,2856,926,0.3242296918767507,16617,146,87.77691581591921,1.3213874487837636e+38,3.8212476830068353e+34,0.1396761133603239,0.1041064198958935,0.0329670329670329,0.0540775014459225,0.0349913244650086,0.0598611914401388,0.0,0.2674956622325043,0.0503181029496819,0.0141700404858299,0.0138808559861191,0.0083863504916136,0.1544245228455754,0.0037593984962406,0.0,0.0598611914401388,0.0020242914979757,True,1099.0,0.7773279352226721,4.805378831694621,3458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0255513855328774,0.0126471646701969,0.0048326564186931,0.0,0.0,0.0,0.0035987866947714,0.0013881034394118,0.0024677394478432,0.012434933487565,0.8118061987887424,92.4166520351752,0.8723703606623374,6.573859242072699,0.4383561643835616,5.027068832173241,0.0,8.894044856921887,63.41840680587781,34,25,1,13.1477184841454,0.04,39,15.08120649651972,0.0707767724079198,0.3656189766517635,2586
PMC6960391,191,False,0.7350684643960467,0.7012326519678135,32.02485305694043,15.217861162133008,16.801738434024823,19.204489926820028,18.13899829441092,16.309339339339335,61.29951310533835,9.16504854368932,3.554708235593446,0.8593752769804199,0.3480341263941724,0.0452901530325332,5.655405405405405,5.0,3.523284951243437,25.864077669902912,23.0,15.88309753341908,1.756006006006006,1.0,1.0796722447669405,2664,765,0.2871621621621621,15529,103,76.52682371220618,1.718609688644584e+33,5.511897654408544e+29,0.0667094291212315,0.1035920461834509,0.0285439384220654,0.0436177036561898,0.0323925593329057,0.0651058370750481,0.0,0.3226427196921103,0.0346375881975625,0.0115458627325208,0.0048107761385503,0.037203335471456,0.1401539448364336,0.0109044259140474,0.0,0.0865939704939063,0.0115458627325208,False,948.0,0.812700449005773,4.9804361770365615,3118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2751433612704014,0.1949713277459197,0.1521835024261138,0.0991949713277459,0.0488531098367887,0.0326422584913983,0.0463167181296868,0.027790030877812,0.0145566828407587,0.0333547145606157,0.7737881097560976,64.72071561983387,0.8466370535469693,6.989951944080384,0.6504854368932039,1.3106159895150722,0.436871996505024,0.0,45.4346876365225,140,41,2,61.16207951070336,0.048780487804878,38,16.601135867190912,0.0853663815858937,0.4284881920247774,2289
PMC5747444,192,False,0.6919152521986073,0.6711968177149439,44.80165089595053,13.603129786430092,14.897492488556196,17.011579501971784,17.424737202037242,15.026155794806836,61.46498422041394,9.268907563025213,3.67793035695806,1.1729515786421534,0.3765823894191775,0.0551634428099313,5.432235592146928,4.0,4.058743695440949,26.537815126050425,23.0,13.389315893662207,1.596896770107663,1.0,0.956933563828605,3158,1000,0.3166561114629512,17845,119,90.9394004119074,3.1223370788264924e+39,8.116290820968267e+35,0.0818819859630881,0.0946191837795684,0.0228749675071484,0.0449701065765531,0.0301533662594229,0.0480894203275279,0.0,0.2991941772809982,0.0449701065765531,0.0215752534442422,0.0080582271900181,0.0176761112555237,0.1741616844294255,0.0124772550038991,0.0005198856251624,0.0904600987782687,0.0083181700025994,True,1068.0,0.7621523264881725,4.638679490512088,3847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06987710774507,0.0431551871963418,0.0211488996856244,0.0087644088787272,0.0,0.0,0.0028579594169762,0.0021434695627322,0.0041916738115652,0.0244346243826358,0.8205016077170418,100.29518457606504,0.901883330726998,9.608540925266905,0.5210084033613446,9.252669039145909,0.0,4.6263345195729535,60.8540925266904,151,38,2,53.73665480427047,0.0526315789473684,114,40.5693950177936,0.0896698667314781,0.4112094277497121,2810
